Uhrzeit;Netzbezug [kW];Netzeinspeisung [kW];Stromverbrauch [kW];Akkubeladung [kW];Akkuentnahme [kW];Stromerzeugung [kW];Akku Spannung [V];Akku Stromstärke [A]
07.05.2023 08:15:09;0,00146;0,01387;0,60735;0,756998;0;1,381138;48,374001;20,360001
07.05.2023 08:20:11;0,001455;0,014551;0,369606;1,095723;0;1,475515;48,568001;19,530001
07.05.2023 08:25:13;0,001455;0,010914;0,360875;1,005504;0;1,379475;48,763;23,35
07.05.2023 08:30:15;0,004365;0,014551;0,40744;1,125553;0;1,539541;48,91;21,57
07.05.2023 08:35:17;0,004365;0,040016;0,480197;1,279798;0;1,798556;49,301998;35,82
07.05.2023 08:40:19;0,039289;0,042199;0,526762;1,622484;0;2,153611;49,544998;35,830002
07.05.2023 08:45:21;0,033468;0,17389;0,50639;1,760723;0;2,403896;49,757999;35,66
07.05.2023 08:50:23;0,013096;0,53331;0,5093;1,773819;0;2,802605;49,917999;35,509998
07.05.2023 08:55:26;0,049312;0,546053;0,475712;1,74766;0;2,720838;50,001999;31,91
07.05.2023 09:00:28;0;1,239054;0,552954;1,759268;0;3,550548;50,168999;35,369999
07.05.2023 09:05:30;0;3,146019;0,753764;1,780367;0;5,680877;50,291;35,360001
07.05.2023 09:10:32;0;1,151746;0,602429;1,783277;0;3,535997;50,412998;35,439999
07.05.2023 09:15:33;0,045259;1,119802;0,598591;1,790662;0;3,465986;50,537998;35,48
07.05.2023 09:20:35;0,00291;1,495887;0,622801;1,418764;0;3,530176;50,105;-0,02
07.05.2023 09:25:38;0;2,599735;0,667157;0;0,00145;3,266166;50,014;-0,04
07.05.2023 09:30:40;0;2,603978;0,698469;0,322314;0,001455;3,623306;50,557999;35,650002
07.05.2023 09:35:41;0;2,641829;0,63947;0,346745;0,00146;3,629503;50,062;-0,04
07.05.2023 09:40:43;0;3,586199;0,779957;0;0,000728;4,362518;50,043999;-0,01
07.05.2023 09:45:44;0,00438;1,349019;0,849707;1,27091;0;3,468906;50,758999;35,599998
07.05.2023 09:50:46;0,00291;0,604612;0,678097;1,807287;0;3,084903;50,901001;35,619999
07.05.2023 09:55:48;0;1,669776;0,672276;1,818201;0;4,158798;51,037998;35,650002
07.05.2023 10:00:50;0,00291;1,503163;0,646083;1,822566;0;3,96963;51,175999;35,66
07.05.2023 10:05:52;0,037834;1,610843;0,759585;1,766543;0;4,100592;51,27;34,700001
07.05.2023 10:10:53;0,033579;1,770222;0,773788;1,822051;0;4,330292;51,446999;35,720001
07.05.2023 10:15:55;0,043654;1,258699;0,797418;1,75563;0;3,76882;51,577;35,759998
07.05.2023 10:20:58;0,030457;1,473546;0,730972;1,825253;0;4,000039;51,727001;35,720001
07.05.2023 10:25:59;0,035039;2,473201;0,770868;1,856361;0;5,063201;51,879002;35,759998
07.05.2023 10:31:01;0,026193;1,848031;0,663545;1,73162;0;4,217004;52,002998;35,830002
07.05.2023 10:36:04;0,027556;2,918085;0,742574;1,860787;0;5,493889;52,176998;35,799999
07.05.2023 10:41:06;0;3,244968;0,81197;1,870586;0;5,925341;52,345001;35,82
07.05.2023 10:46:06;0;3,046875;0,805664;1,876465;0;5,733398;52,519001;35,84
07.05.2023 10:51:08;0;3,255154;0,820701;1,880772;0;5,951534;52,706001;35,830002
07.05.2023 10:56:10;0;3,134378;0,908009;1,891686;0;5,936983;52,904999;35,869999
07.05.2023 11:01:12;0;3,13656;0,974946;1,903327;0;6,018471;53,112;35,880001
07.05.2023 11:06:14;0;2,927747;1,137922;1,909147;0;5,971906;53,325001;35,84
07.05.2023 11:11:16;0;3,212955;1,024421;1,912785;0;6,146523;53,540001;35,82
07.05.2023 11:16:18;0;3,421768;0,861445;1,925154;0;6,210549;53,75;35,779999
07.05.2023 11:21:20;0,008731;3,191856;0,81488;1,926609;0;5,925341;53,957001;35,810001
07.05.2023 11:26:22;0,033468;3,156932;0,803239;1,925154;0;5,849674;54,155998;35,779999
07.05.2023 11:31:24;0,032013;2,915379;0,890547;1,904054;0;5,680877;54,324001;33,189999
07.05.2023 11:36:26;0;3,302447;0,995318;1,943343;0;6,236742;54,528;35,650002
07.05.2023 11:41:28;0;3,421041;0,951663;1,947709;0;6,324051;54,705002;35,73
07.05.2023 11:46:30;0;3,486522;0,890547;1,961532;0;6,341512;54,873001;35,740002
07.05.2023 11:51:31;0;3,698852;0,835107;1,962939;0;6,493978;55,033001;35,669998
07.05.2023 11:56:34;0;3,868783;0,945622;1,967387;0;6,778891;55,191002;35,73
07.05.2023 12:01:36;0,034923;2,612709;0,849803;1,969536;0;5,39858;55,346001;35,720001
07.05.2023 12:06:38;0,011641;2,44173;0,832342;1,981177;0;5,241424;55,508999;35,720001
07.05.2023 12:11:40;0,069847;1,233961;0,71302;1,958622;0;3,832846;55,681;35,779999
07.05.2023 12:16:42;0,075667;1,255788;0,695558;1,91424;0;3,789192;55,77;29,209999
07.05.2023 12:21:45;0,060914;0,87528;0,690362;1,793346;0;3,295173;56,041;35,869999
07.05.2023 12:26:44;0,008818;1,880536;0,758387;1,068503;0;3,700813;55,869999;18,02
07.05.2023 12:31:46;0;1,816746;0,736302;1,003321;0;3,553459;55,971001;17,85
07.05.2023 12:36:48;0;3,318453;0,788687;1,001866;0;5,110462;56,09;17,9
07.05.2023 12:41:51;0;0,962301;0,620746;1,002185;0;2,584506;56,214001;17,860001
07.05.2023 12:46:52;0;2,208945;0,709549;1,008844;0;3,927339;56,342999;17,93
07.05.2023 12:51:54;0;3,982726;0,905099;1,009142;0;5,893328;56,473;17,92
07.05.2023 12:56:54;0;3,545654;0,896484;1,013672;0;5,455078;56,602001;17,92
07.05.2023 13:01:57;0;2,401764;0,841197;0,987682;0;4,234994;56,702999;16,16
07.05.2023 13:06:58;0;2,246175;0,814667;0,819047;0;3,874779;56,744999;12,9
07.05.2023 13:12:00;0;2,435181;0,803239;0,676641;0;3,920155;56,776001;10,74
07.05.2023 13:17:02;0;1,775274;0,742123;0,562413;0;3,079082;56,805;9,32
07.05.2023 13:22:04;0;3,306084;0,829431;0,475832;0;4,612803;56,825001;7,69
07.05.2023 13:27:07;0;3,896339;0,838297;0,400294;0;5,131304;56,839001;6,84
07.05.2023 13:32:08;0;2,696578;0,715389;0,344555;0;3,760901;56,853001;5,41
07.05.2023 13:37:10;0;1,754175;0,646083;0,296849;0;2,692014;56,862999;4,18
07.05.2023 13:42:12;0;1,888048;0,826521;0,250285;0;2,962671;56,873001;4,13
07.05.2023 13:47:15;0;1,834681;0,945622;0,225528;0;3,005105;56,877998;2,97
07.05.2023 13:52:16;0;2,079007;0,729989;0,187607;0;2,995873;56,887001;3,33
07.05.2023 13:57:19;0;1,42931;0,620746;0,167514;0;2,219021;56,894001;2,94
07.05.2023 14:02:20;0;2,019148;0,63655;0,154028;0;2,811916;56,897999;2,72
07.05.2023 14:07:22;0;2,999049;1,006959;0,130963;0;4,135516;56,898998;2,1
07.05.2023 14:12:25;0;2,950717;1,099358;0,116752;0;4,168278;56,903999;2,01
07.05.2023 14:17:26;0;3,524385;1,127102;0,099278;0;4,750766;56,883999;-0,03
07.05.2023 14:22:28;0;3,197676;1,094267;0;0,001455;4,289761;56,873001;-0,03
07.05.2023 14:27:31;0;2,470655;1,244392;0;0,000725;3,712871;56,866001;0
07.05.2023 14:32:33;0;2,261292;1,297987;0;0,001455;3,556369;56,860001;-0,03
07.05.2023 14:37:35;0;3,422496;1,391117;0;0,000728;4,813612;56,855;-0,01
07.05.2023 14:42:36;0;3,434596;1,357779;0;0,00073;4,791645;56,853001;-0,01
07.05.2023 14:47:37;0;3,071062;1,191341;0;0,00146;4,260213;56,849998;-0,02
07.05.2023 14:52:38;0;2,947694;1,138782;0;0,00073;4,087936;56,848;-0,01
07.05.2023 14:57:40;0;2,895007;1,11755;0;0,000728;4,010374;56,844002;-0,01
07.05.2023 15:02:43;0;2,356803;1,145769;0;0,000725;3,504022;56,842999;-0,02
07.05.2023 15:07:45;0;3,637129;1,164114;0;0,001455;4,799061;56,841999;-0,04
07.05.2023 15:12:44;0;3,655985;1,114065;0;0,000735;4,767846;56,839001;-0,05
07.05.2023 15:17:46;0;3,726621;1,062254;0;0,001455;4,79033;56,837002;-0,01
07.05.2023 15:22:48;0;1,816018;0,910919;0;0,000728;2,721117;56,834999;-0,04
07.05.2023 15:27:50;0,001455;2,283847;0,867265;0;0,000728;3,151839;56,833;-0,02
07.05.2023 15:32:52;0;2,697107;0,890547;0;0,000728;3,588382;56,832001;-0,01
07.05.2023 15:37:53;0;2,384143;0,817587;0;0,00073;3,20027;56,832001;-0,02
07.05.2023 15:42:56;0;3,392346;0,815091;0;0,00145;4,203086;56,830002;-0,01
07.05.2023 15:47:58;0;3,947802;0,846893;0;0,000728;4,796151;56,825001;-0,04
07.05.2023 15:53:00;0;3,528721;0,873086;0;0,000728;4,403262;56,826;-0,02
07.05.2023 15:58:02;0;0,993135;0,861445;0;0,001455;1,853852;56,825001;0
07.05.2023 16:03:04;0;1,677052;0,881817;0;0,000728;2,555231;56,823002;-0,01
07.05.2023 16:08:06;0;3,263158;0,908009;0;0,000728;4,170439;56,820999;-0,03
07.05.2023 16:13:08;0;3,847398;0,829431;0;0,000728;4,676829;56,82;-0,02
07.05.2023 16:18:10;0;2,613436;0,768315;0;0,000728;3,378842;56,82;0
07.05.2023 16:23:12;0,001455;1,324908;0,771226;0,003638;0,000728;2,101226;56,82;0
07.05.2023 16:28:14;0;2,924109;0,846893;0;0,000728;3,76882;56,818001;-0,03
07.05.2023 16:33:16;0;3,279164;0,835252;0;0,001455;4,112234;56,817001;0
07.05.2023 16:38:18;0;3,730986;0,823611;0;0,000728;4,554597;56,814999;-0,01
07.05.2023 16:43:20;0;3,053617;0,782867;0;0,000728;3,835756;56,813999;-0,01
07.05.2023 16:48:22;0;2,266385;0,81197;0;0,000728;3,079082;56,813;-0,03
07.05.2023 16:53:23;0;3,466716;0,908106;0;0,00073;4,368252;56,812;0,02
07.05.2023 16:58:26;0;3,410475;0,861502;0,000725;0,00145;4,272703;56,811001;-0,01
07.05.2023 17:03:28;0;2,802605;0,774136;0;0,000728;3,573831;56,810001;-0,01
07.05.2023 17:08:51;0;2,912227;0,775506;0;0,00068;3,689774;56,808998;-0,01
07.05.2023 17:13:42;0;3,262675;0,806419;0;0,000755;4,065319;56,807999;0
07.05.2023 17:18:42;0;0,868652;0,74707;0;0,000732;1,617188;56,806999;-0,01
07.05.2023 17:23:41;0,005879;1,122884;0,814238;0,005144;0,000735;1,934182;56,807999;-0,01
07.05.2023 17:28:42;0;2,879075;0,890586;0;0,00073;3,769661;56,804001;-0,01
07.05.2023 17:33:42;0;3,142822;0,861328;0;0,001465;4,004883;56,803001;-0,03
07.05.2023 17:38:42;0;3,161133;0,817383;0;0,000732;3,978516;56,804001;-0,01
07.05.2023 17:43:44;0;3,351194;0,820701;0;0,000728;4,167529;56,800999;-0,02
07.05.2023 17:48:46;0;3,15475;0,843983;0;0,000728;3,998732;56,800999;-0,01
07.05.2023 17:53:48;0;3,074717;0,841073;0;0,000728;3,914334;56,799;-0,03
07.05.2023 17:58:50;0;3,044886;0,779957;0;0,001455;3,824115;56,799;-0,03
07.05.2023 18:03:52;0;3,015056;0,777046;0;0,000728;3,792102;56,798;0
07.05.2023 18:08:54;0;1,209951;0,695558;0;0,000728;1,906237;56,796001;-0,01
07.05.2023 18:13:56;0,00291;0,900006;0,733392;0,003638;0,000728;1,62976;56,796001;-0,03
07.05.2023 18:18:58;0;1,054979;0,736302;0;0,001455;1,792736;56,794998;-0,01
07.05.2023 18:24:00;0;2,312949;0,779957;0;0;3,090723;56,793999;-0,02
07.05.2023 18:29:02;0;1,960805;0,707199;0;0,001455;2,665822;56,792;-0,02
07.05.2023 18:34:05;0;1,588848;0,699064;0;0,000725;2,285736;56,792;-0,01
07.05.2023 18:39:06;0;1,507426;0,715389;0;0;2,225005;56,789001;-0,02
07.05.2023 18:44:07;0;1,401578;0,762108;0;0,00073;2,163686;56,790001;-0,01
07.05.2023 18:49:08;0;1,408148;0,753348;0;0,00073;2,163686;56,789001;-0,02
07.05.2023 18:54:10;0;1,206313;0,689738;0;0,000728;1,891686;56,787998;0
07.05.2023 18:59:12;0;0,675914;0,643173;0,000728;0,000728;1,318359;56,786999;-0,02
07.05.2023 19:04:14;0,010186;0,340503;0,634442;0,008731;0,000728;0,977856;56,791;-0,03
07.05.2023 19:09:17;0,162438;0,02103;0,719369;0,108776;0;0,68166;56,858002;3,6
07.05.2023 19:14:18;0,102198;0,01898;0,712469;0,055479;0,035769;0,65115;56,805;-0,02
07.05.2023 19:19:25;0,001431;0,065131;0,601206;0;0,001431;0,661327;56,799999;-0,03
07.05.2023 19:24:24;0,026455;0,033804;0,549684;0,011023;0,00147;0,567321;56,799999;-0,03
07.05.2023 19:29:24;0,04248;0,007324;0,547852;0,021973;0,000732;0,536133;56,806999;0,38
07.05.2023 19:34:27;0,102974;0,007252;0,59464;0,060189;0,081944;0,475712;56,763;-2,58
07.05.2023 19:39:28;0,00146;0,01095;0,601511;0;0,171547;0,440913;56,723999;-3,58
07.05.2023 19:44:30;0,129508;0,006548;0,587878;0,091674;0,119322;0,439453;56,821999;2,12
07.05.2023 19:49:32;0,088764;0,005093;0,558775;0,04802;0,001455;0,520941;56,841;7,15
07.05.2023 19:54:32;0,010254;0,021973;0,556641;0,008789;0,001465;0,574219;56,777;-0,03
07.05.2023 19:59:34;0,081488;0,010186;0,646083;0,042927;0,141876;0,474377;56,701;-4,64
07.05.2023 20:04:37;0,197246;0,007252;0,612044;0,136332;0,075418;0,481513;56,84;4,62
07.05.2023 20:09:38;0,071539;0,00803;0,581071;0,040879;0,124098;0,440913;56,706001;-3,8
07.05.2023 20:14:41;0,002901;0,012328;0,539527;0;0,181293;0,365486;56,692001;-2,75
07.05.2023 20:19:42;0,00146;0,01168;0,510992;0;0,239436;0,280316;56,627998;-4,94
07.05.2023 20:24:42;0,001465;0,011719;0,515625;0;0,30542;0,222656;56,582001;-5,52
07.05.2023 20:29:44;0,016007;0,013096;0,573326;0,000728;0,38052;0,189169;56,507999;-7,34
07.05.2023 20:34:46;0,005821;0,013096;0,663545;0;0,487473;0,180438;56,384998;-12,58
07.05.2023 20:39:48;0,00291;0,013096;0,826521;0;0,703562;0,136783;56,293999;-11,86
07.05.2023 20:44:51;0,005801;0,014503;0,861502;0;0,778833;0,08702;56,151001;-15,18
07.05.2023 20:49:53;0,001455;0,010914;0,91674;0;0,86581;0,064026;56,027;-15,6
07.05.2023 20:54:55;0,005821;0,015279;0,931291;0;0,900733;0,040744;55,888;-17,16
07.05.2023 20:59:57;0,001455;0,012369;0,899278;0;0,881089;0,026193;55,789001;-15,89
07.05.2023 21:04:58;0,00146;0,01533;0,785468;0;0,786928;0,01168;55,737999;-11,94
07.05.2023 21:10:00;0;0,012369;0,625711;0;0,637353;0;55,671001;-10,69
07.05.2023 21:15:02;0,001455;0,011641;0,584967;0;0,596609;0;55,597;-10,56
07.05.2023 21:20:04;0,001455;0,011641;0,570416;0;0,579874;0,00291;55,525002;-10,35
07.05.2023 21:25:06;0,008731;0,016007;0,640263;0;0,646811;0;55,419998;-11,84
07.05.2023 21:30:09;0,004351;0,014503;0,693263;0;0,701965;0;55,328999;-12,16
07.05.2023 21:35:10;0,137238;0,059129;0,919786;0;0,839487;0;55,237;-11,06
07.05.2023 21:40:12;0,001455;0,011641;0,599519;0;0,61116;0;55,175999;-11,12
07.05.2023 21:45:12;0,001465;0,010986;0,603516;0;0,611572;0,00293;55,109001;-11,06
07.05.2023 21:50:14;0,004365;0,014551;0,616981;0;0,628622;0;55,025002;-12,44
07.05.2023 21:55:17;0,00145;0,011603;0,670057;0;0,678759;0;54,952999;-12,16
07.05.2023 22:00:19;0,001455;0,011641;0,666455;0;0,675914;0;54,891998;-11,63
07.05.2023 22:05:21;0,001455;0,012369;0,587878;0;0,599519;0,00291;54,861;-10,3
07.05.2023 22:10:22;0,00146;0,01168;0,548951;0;0,556981;0;54,810001;-10,36
07.05.2023 22:15:25;0,00145;0,012328;0,548229;0;0,558381;0;54,761002;-9,99
07.05.2023 22:20:26;0,01022;0,01533;0,63655;0;0,64093;0;54,655998;-13,36
07.05.2023 22:25:29;0,002901;0,010878;0,701965;0;0,712117;0,002901;54,597;-13,2
07.05.2023 22:30:30;0;0,01387;0,66867;0;0,677429;0;54,562;-11,91
07.05.2023 22:35:32;0,001455;0,012369;0,596609;0;0,608977;0;54,542;-10,11
07.05.2023 22:40:35;0,00145;0,012328;0,548229;0;0,557656;0;54,497002;-10,14
07.05.2023 22:45:37;0,005821;0,015279;0,61407;0;0,622801;0,00291;54,425999;-11,51
07.05.2023 22:50:39;0,00291;0,012369;0,61407;0;0,624984;0;54,379002;-11,44
07.05.2023 22:55:40;0;0,01241;0,586911;0;0,595671;0;54,351002;-10,34
07.05.2023 23:00:42;0,00291;0,012369;0,544223;0;0,555865;0,00291;54,311001;-10,31
07.05.2023 23:05:45;0,00145;0,012328;0,551129;0;0,559831;0;54,266998;-10,11
07.05.2023 23:10:47;0,005821;0,014551;0,590788;0;0,598791;0;54,195999;-11,51
07.05.2023 23:15:49;0;0,010914;0,616981;0;0,626439;0,00291;54,143002;-11,43
07.05.2023 23:20:50;0,00292;0,01314;0,60735;0;0,61611;0;54,108002;-10,2
07.05.2023 23:25:53;0,00145;0,012328;0,539527;0;0,548954;0;54,069;-10,36
07.05.2023 23:30:55;0,001455;0,010914;0,541313;0;0,550772;0,00291;54,025002;-10,05
07.05.2023 23:35:57;0,005821;0,014551;0,558775;0;0,566778;0;53,952;-11,58
07.05.2023 23:40:59;0,001455;0,011641;0,60825;0;0,619163;0;53,891998;-11,53
07.05.2023 23:46:01;0,001455;0,011641;0,61407;0;0,619163;0,00291;53,831001;-11,74
07.05.2023 23:51:02;0,00146;0,01314;0,560631;0;0,575231;0;53,807999;-10,1
07.05.2023 23:56:05;0,004351;0,012328;0,612044;0;0,620746;0;53,703999;-12,23
01.05.2023 00:01:47;0;0;0;0;0;0;50,306999;-9,84
